id,product_id,product_distribution_center_id,in_stock,month_year_creation,days_in_stock
256112,7736,4,0,May 2023,3.0
256113,7736,4,1,May 2021,
449208,7736,4,0,Dec 2025,7.0
449209,7736,4,1,Jun 2023,
74959,7764,4,0,Aug 2023,35.0
74960,7764,4,1,Feb 2025,
74961,7764,4,1,Sep 2025,
145886,7764,4,0,Apr 2024,39.0
145887,7764,4,1,Apr 2023,
145888,7764,4,1,Jun 2024,
208081,7764,4,0,Jul 2023,24.0
208082,7764,4,1,Sep 2024,
208083,7764,4,1,Nov 2024,
214634,7764,4,0,Apr 2025,20.0
214635,7764,4,1,Mar 2023,
214636,7764,4,1,Dec 2022,
214637,7764,4,1,Aug 2021,
240366,7764,4,0,May 2023,48.0
240367,7764,4,1,Jan 2026,
257302,7764,4,0,Jan 2026,19.0
257303,7764,4,1,Dec 2025,
257304,7764,4,1,Jan 2021,
257305,7764,4,1,Feb 2025,
405345,7764,4,0,Aug 2025,53.0
405346,7764,4,1,Feb 2020,
405347,7764,4,1,Apr 2025,
20382,7568,4,0,Dec 2025,26.0
20383,7568,4,1,Jun 2024,
20384,7568,4,1,Jan 2020,
94964,7568,4,0,Jul 2025,47.0
94965,7568,4,1,Jan 2025,
134659,7568,4,0,Oct 2021,47.0
134660,7568,4,1,Dec 2022,
192931,7568,4,0,Dec 2021,1.0
192932,7568,4,1,Jan 2021,
192933,7568,4,1,Nov 2024,
192934,7568,4,1,Apr 2022,
478951,7568,4,0,Jul 2025,18.0
478952,7568,4,1,Jul 2020,
478953,7568,4,1,Nov 2025,
489257,7568,4,0,Dec 2023,29.0
489258,7568,4,1,Mar 2025,
489259,7568,4,1,Jun 2024,
24993,8023,10,0,Apr 2024,42.0
24994,8023,10,1,Jan 2026,
24995,8023,10,1,Sep 2022,
104898,8023,10,0,Nov 2025,25.0
104899,8023,10,1,Jun 2024,
251616,8023,10,0,Aug 2025,44.0
251617,8023,10,1,May 2024,
309017,8023,10,0,Mar 2020,29.0
309018,8023,10,1,Mar 2020,
44163,7810,2,0,Mar 2025,43.0
44164,7810,2,1,Aug 2023,
144666,7810,2,0,Dec 2023,46.0
144667,7810,2,1,May 2020,
193759,7810,2,0,Dec 2022,6.0
193760,7810,2,1,Feb 2021,
193761,7810,2,1,Jan 2024,
247093,7810,2,0,Dec 2024,4.0
247094,7810,2,1,Feb 2025,
247095,7810,2,1,Jun 2020,
269979,7810,2,0,Jun 2024,0.0
269980,7810,2,1,Jul 2021,
269981,7810,2,1,May 2020,
269982,7810,2,1,Feb 2021,
32112,7934,9,0,Jul 2024,20.0
32113,7934,9,1,Mar 2025,
32114,7934,9,1,Jul 2021,
143742,7934,9,0,Jul 2025,43.0
143743,7934,9,1,Jul 2024,
218909,7934,9,0,Apr 2025,13.0
218910,7934,9,1,Aug 2021,
223386,7934,9,0,Nov 2023,58.0
223387,7934,9,1,Jun 2022,
223388,7934,9,1,Sep 2024,
242223,7934,9,0,May 2022,47.0
242224,7934,9,1,Jun 2022,
242225,7934,9,1,Jan 2026,
133640,7767,2,0,Feb 2025,7.0
133641,7767,2,1,Aug 2023,
158146,7767,2,0,Dec 2025,58.0
158147,7767,2,1,Jan 2023,
158148,7767,2,1,Nov 2023,
205818,7767,2,0,Nov 2022,29.0
205819,7767,2,1,Apr 2024,
220744,7767,2,0,Aug 2022,0.0
220745,7767,2,1,Nov 2023,
337145,7767,2,0,Oct 2021,25.0
337146,7767,2,1,Feb 2024,
337147,7767,2,1,May 2022,
337148,7767,2,1,Feb 2022,
432461,7767,2,0,Mar 2022,59.0
432462,7767,2,1,Sep 2022,
26164,7748,2,0,Aug 2024,17.0
26165,7748,2,1,Aug 2023,
26166,7748,2,1,Sep 2021,
305265,7748,2,0,Aug 2021,4.0
305266,7748,2,1,Oct 2024,
305267,7748,2,1,Dec 2023,
314266,7748,2,0,Sep 2024,27.0
314267,7748,2,1,Apr 2025,
314268,7748,2,1,Mar 2025,
377122,7748,2,0,Nov 2024,51.0
377123,7748,2,1,Mar 2022,
377124,7748,2,1,Apr 2024,
377125,7748,2,1,Oct 2023,
401906,7748,2,0,Apr 2023,13.0
401907,7748,2,1,Feb 2020,
401908,7748,2,1,Nov 2025,
401909,7748,2,1,Dec 2021,
94123,7604,2,0,Sep 2023,18.0
94124,7604,2,1,Jan 2021,
94125,7604,2,1,Oct 2021,
94126,7604,2,1,Apr 2025,
150849,7604,2,0,Feb 2026,5.0
150850,7604,2,1,Dec 2020,
150851,7604,2,1,Feb 2023,
150852,7604,2,1,Sep 2025,
364562,7604,2,0,May 2025,43.0
364563,7604,2,1,Mar 2023,
130377,7754,2,0,Oct 2025,22.0
130378,7754,2,1,Apr 2021,
130379,7754,2,1,Nov 2025,
296613,7754,2,0,Apr 2022,23.0
296614,7754,2,1,Jan 2024,
14455,7746,2,0,Jan 2025,28.0
14456,7746,2,1,Dec 2020,
14457,7746,2,1,Sep 2024,
14458,7746,2,1,Sep 2020,
15579,7746,2,0,Jun 2023,38.0
15580,7746,2,1,Sep 2024,
15581,7746,2,1,May 2021,
43962,7746,2,0,May 2025,47.0
43963,7746,2,1,Feb 2024,
43964,7746,2,1,Mar 2020,
90419,7746,2,0,Mar 2023,11.0
90420,7746,2,1,Sep 2022,
90421,7746,2,1,Aug 2020,
276661,7746,2,0,Sep 2020,3.0
276662,7746,2,1,Apr 2023,
338622,7746,2,0,Oct 2024,52.0
338623,7746,2,1,Feb 2020,
338624,7746,2,1,Oct 2025,
338625,7746,2,1,Mar 2025,
41293,7494,2,0,Aug 2025,26.0
41294,7494,2,1,Feb 2023,
269073,7494,2,0,Jun 2024,30.0
269074,7494,2,1,Sep 2023,
269075,7494,2,1,Feb 2025,
318107,7494,2,0,Sep 2025,7.0
318108,7494,2,1,Apr 2024,
184884,7672,2,0,Oct 2021,18.0
184885,7672,2,1,Jul 2020,
184886,7672,2,1,Apr 2020,
218791,7672,2,0,Aug 2022,16.0
218792,7672,2,1,Sep 2020,
218793,7672,2,1,Sep 2023,
292665,7672,2,0,May 2025,34.0
292666,7672,2,1,Jun 2023,
292667,7672,2,1,Dec 2021,
300969,7672,2,0,Apr 2024,2.0
300970,7672,2,1,Nov 2024,
300971,7672,2,1,Sep 2025,
486787,7672,2,0,Sep 2025,59.0
486788,7672,2,1,Nov 2022,
179181,7669,2,0,Jul 2025,1.0
179182,7669,2,1,Jul 2021,
302873,7669,2,0,Aug 2025,35.0
302874,7669,2,1,Apr 2020,
367089,7669,2,0,Jul 2023,31.0
367090,7669,2,1,Feb 2026,
367091,7669,2,1,Feb 2020,
434721,7669,2,0,Oct 2023,22.0
434722,7669,2,1,Aug 2023,
469621,7669,2,0,Jul 2025,58.0
469622,7669,2,1,Mar 2020,
3056,7908,2,0,Aug 2025,43.0
3057,7908,2,1,Aug 2025,
3058,7908,2,1,Sep 2024,
20485,7908,2,0,May 2025,30.0
20486,7908,2,1,Feb 2022,
20487,7908,2,1,Jan 2020,
67998,7908,2,0,Jun 2023,6.0
67999,7908,2,1,Jul 2020,
94722,7908,2,0,Dec 2025,56.0
94723,7908,2,1,Mar 2025,
119169,7908,2,0,Nov 2025,8.0
119170,7908,2,1,Mar 2022,
119171,7908,2,1,Nov 2021,
145439,7908,2,0,Nov 2022,22.0
145440,7908,2,1,May 2025,
281271,7908,2,0,Mar 2025,47.0
281272,7908,2,1,Feb 2023,
369717,7908,2,0,Nov 2024,25.0
369718,7908,2,1,Oct 2022,
394860,7908,2,0,Jun 2025,45.0
394861,7908,2,1,Aug 2021,
394862,7908,2,1,Jan 2021,
394863,7908,2,1,Feb 2026,
486694,7908,2,0,Sep 2025,20.0
486695,7908,2,1,Feb 2022,
41714,7695,9,0,Jan 2026,11.0
41715,7695,9,1,Jul 2022,
104914,7695,9,0,Jul 2023,39.0
104915,7695,9,1,Jun 2023,
104916,7695,9,1,Jan 2024,
269467,7695,9,0,Dec 2025,8.0
269468,7695,9,1,Oct 2021,
269469,7695,9,1,Oct 2021,
269470,7695,9,1,Dec 2022,
409924,7695,9,0,May 2025,16.0
409925,7695,9,1,Mar 2022,
19411,7850,9,0,Apr 2024,48.0
19412,7850,9,1,Mar 2024,
44707,7850,9,0,Nov 2025,5.0
44708,7850,9,1,Feb 2024,
44709,7850,9,1,Jun 2024,
194257,7850,9,0,Apr 2024,29.0
194258,7850,9,1,Nov 2025,
223228,7850,9,0,Apr 2021,16.0
223229,7850,9,1,Dec 2022,
403398,7850,9,0,Feb 2025,17.0
403399,7850,9,1,Aug 2024,
405048,7850,9,0,Aug 2025,40.0
405049,7850,9,1,Jun 2022,
423720,7850,9,0,Feb 2025,40.0
423721,7850,9,1,Jun 2024,
428465,7850,9,0,Apr 2024,41.0
428466,7850,9,1,Jul 2021,
428467,7850,9,1,Oct 2020,
428468,7850,9,1,Mar 2022,
68541,7770,9,0,Mar 2020,10.0
68542,7770,9,1,May 2025,
68543,7770,9,1,Jul 2023,
91249,7770,9,0,Apr 2025,55.0
91250,7770,9,1,Dec 2023,
91251,7770,9,1,Jun 2024,
91252,7770,9,1,May 2020,
195461,7770,9,0,Sep 2024,53.0
195462,7770,9,1,May 2021,
195463,7770,9,1,Oct 2022,
223079,7770,9,0,Jun 2025,55.0
223080,7770,9,1,Sep 2022,
261283,7770,9,0,Feb 2026,2.0
261284,7770,9,1,Mar 2022,
345993,7770,9,0,Jun 2025,28.0
345994,7770,9,1,Oct 2024,
357199,7770,9,0,Jan 2026,1.0
357200,7770,9,1,Aug 2023,
459292,7770,9,0,Jan 2026,31.0
459293,7770,9,1,Mar 2020,
461583,7770,9,0,Sep 2025,44.0
461584,7770,9,1,Mar 2023,
461585,7770,9,1,Jan 2024,
475375,7770,9,0,Aug 2025,15.0
475376,7770,9,1,Nov 2025,
81485,7990,9,0,Mar 2024,59.0
81486,7990,9,1,Mar 2020,
81487,7990,9,1,Jun 2023,
87921,7990,9,0,Apr 2025,6.0
87922,7990,9,1,Dec 2024,
87923,7990,9,1,Sep 2023,
125724,7990,9,0,Dec 2025,12.0
125725,7990,9,1,Mar 2022,
167343,7990,9,0,May 2022,28.0
167344,7990,9,1,Dec 2023,
167345,7990,9,1,Dec 2024,
167346,7990,9,1,Apr 2023,
194587,7990,9,0,Dec 2025,38.0
194588,7990,9,1,Mar 2021,
194589,7990,9,1,Jun 2023,
350375,7990,9,0,Jan 2026,24.0
350376,7990,9,1,Nov 2022,
355649,7990,9,0,Dec 2025,45.0
355650,7990,9,1,Dec 2020,
398002,7990,9,0,Jul 2025,6.0
398003,7990,9,1,Mar 2020,
398004,7990,9,1,Aug 2021,
4571,8005,9,0,Oct 2025,35.0
4572,8005,9,1,Dec 2023,
72982,8005,9,0,Mar 2024,34.0
72983,8005,9,1,Mar 2020,
72984,8005,9,1,Jun 2024,
72985,8005,9,1,Apr 2022,
97493,8005,9,0,Jun 2022,17.0
97494,8005,9,1,Dec 2020,
97495,8005,9,1,Oct 2022,
113601,8005,9,0,Dec 2024,41.0
113602,8005,9,1,Mar 2023,
146216,8005,9,0,Aug 2024,32.0
146217,8005,9,1,Sep 2022,
146218,8005,9,1,Dec 2021,
377322,8005,9,0,Mar 2023,17.0
377323,8005,9,1,May 2022,
378569,8005,9,0,Oct 2024,19.0
378570,8005,9,1,Jan 2023,
378571,8005,9,1,Jun 2025,
844,7920,9,0,Apr 2023,25.0
845,7920,9,1,Jun 2021,
846,7920,9,1,Apr 2020,
847,7920,9,1,Dec 2025,
50511,7920,9,0,Jan 2026,30.0
50512,7920,9,1,Sep 2024,
221174,7920,9,0,Jul 2025,27.0
221175,7920,9,1,Dec 2025,
245304,7920,9,0,Oct 2025,34.0
245305,7920,9,1,Dec 2021,
297017,7920,9,0,Jun 2024,24.0
297018,7920,9,1,Jan 2023,
375983,7920,9,0,Jan 2024,51.0
375984,7920,9,1,Sep 2020,
380836,7920,9,0,Jul 2023,23.0
380837,7920,9,1,Nov 2022,
380838,7920,9,1,Oct 2024,
381607,7920,9,0,Jan 2023,30.0
381608,7920,9,1,Aug 2025,
11305,7728,9,0,Feb 2024,48.0
11306,7728,9,1,Dec 2020,
11307,7728,9,1,Dec 2020,
11308,7728,9,1,Dec 2025,
12160,7728,9,0,Jan 2020,55.0
12161,7728,9,1,Jun 2023,
20298,7728,9,0,Jan 2025,23.0
20299,7728,9,1,May 2024,
20300,7728,9,1,Jun 2020,
20301,7728,9,1,Jun 2020,
47623,7728,9,0,Jun 2025,2.0
47624,7728,9,1,Sep 2020,
47625,7728,9,1,Jun 2024,
135656,7728,9,0,Sep 2025,46.0
135657,7728,9,1,Jul 2023,
328164,7728,9,0,May 2025,53.0
328165,7728,9,1,Apr 2020,
328166,7728,9,1,May 2024,
40087,7722,9,0,Jul 2021,20.0
40088,7722,9,1,Sep 2021,
40089,7722,9,1,Mar 2025,
40090,7722,9,1,Aug 2020,
45055,7722,9,0,Jul 2024,11.0
45056,7722,9,1,Aug 2025,
45057,7722,9,1,May 2020,
45593,7722,9,0,Nov 2025,15.0
45594,7722,9,1,Nov 2023,
45595,7722,9,1,Apr 2020,
45596,7722,9,1,Jan 2026,
143577,7722,9,0,Jan 2024,45.0
143578,7722,9,1,Apr 2020,
331619,7722,9,0,Mar 2024,13.0
331620,7722,9,1,Jun 2020,
364701,7722,9,0,Jan 2025,43.0
364702,7722,9,1,Oct 2025,
426336,7722,9,0,Dec 2025,38.0
426337,7722,9,1,Aug 2023,
426338,7722,9,1,Jul 2024,
426339,7722,9,1,Oct 2023,
435080,7722,9,0,Oct 2022,20.0
435081,7722,9,1,May 2021,
435082,7722,9,1,Dec 2024,
49617,7917,9,0,Mar 2024,2.0
49618,7917,9,1,May 2021,
49619,7917,9,1,Feb 2020,
49620,7917,9,1,Sep 2021,
54770,7917,9,0,Oct 2022,16.0
54771,7917,9,1,Dec 2022,
54772,7917,9,1,Sep 2022,
81115,7917,9,0,Mar 2024,29.0
81116,7917,9,1,Oct 2023,
87804,7917,9,0,Aug 2023,24.0
87805,7917,9,1,Jan 2024,
156339,7917,9,0,Aug 2024,18.0
156340,7917,9,1,Jul 2024,
207189,7917,9,0,Oct 2024,0.0
207190,7917,9,1,Aug 2022,
207191,7917,9,1,Sep 2022,
248462,7917,9,0,Jul 2019,14.0
248463,7917,9,1,Oct 2024,
392237,7917,9,0,Jul 2023,32.0
392238,7917,9,1,Feb 2025,
417676,7917,9,0,Jul 2022,9.0
417677,7917,9,1,Feb 2020,
417678,7917,9,1,Nov 2021,
417679,7917,9,1,Dec 2024,
6917,7880,9,0,Dec 2025,20.0
6918,7880,9,1,Nov 2021,
6919,7880,9,1,Nov 2021,
53858,7880,9,0,Sep 2025,25.0
53859,7880,9,1,Aug 2025,
69548,7880,9,0,Feb 2025,6.0
69549,7880,9,1,Oct 2024,
69550,7880,9,1,Aug 2023,
87562,7880,9,0,Mar 2025,25.0
87563,7880,9,1,Dec 2020,
87564,7880,9,1,Feb 2021,
87565,7880,9,1,Aug 2025,
386324,7880,9,0,Feb 2026,9.0
386325,7880,9,1,Jun 2025,
386326,7880,9,1,Dec 2020,
386327,7880,9,1,Jun 2023,
485945,7880,9,0,Feb 2023,24.0
485946,7880,9,1,Oct 2021,
485947,7880,9,1,Aug 2023,
201294,7887,9,0,Sep 2021,42.0
201295,7887,9,1,Jul 2025,
210397,7887,9,0,Jan 2026,15.0
210398,7887,9,1,Jul 2020,
210399,7887,9,1,Dec 2021,
329699,7887,9,0,Nov 2020,54.0
329700,7887,9,1,Aug 2021,
329701,7887,9,1,Feb 2024,
335419,7887,9,0,Apr 2024,53.0
335420,7887,9,1,Feb 2022,
55492,7539,9,0,Nov 2022,25.0
55493,7539,9,1,Feb 2021,
121855,7539,9,0,Nov 2023,35.0
121856,7539,9,1,May 2022,
121857,7539,9,1,Apr 2024,
121858,7539,9,1,Jun 2023,
468006,7539,9,0,Sep 2025,24.0
468007,7539,9,1,Dec 2025,
468008,7539,9,1,Mar 2020,
67597,7868,9,0,Jun 2023,33.0
67598,7868,9,1,Jun 2021,
109836,7868,9,0,Feb 2026,1.0
109837,7868,9,1,Jun 2024,
119886,7868,9,0,Nov 2022,42.0
119887,7868,9,1,Nov 2025,
119888,7868,9,1,Dec 2023,
119889,7868,9,1,Jun 2023,
168785,7868,9,0,Jan 2022,41.0
168786,7868,9,1,Jun 2023,
263172,7868,9,0,Nov 2024,12.0
263173,7868,9,1,Jan 2022,
275907,7868,9,0,Sep 2025,20.0
275908,7868,9,1,Apr 2021,
99662,7636,9,0,May 2024,29.0
99663,7636,9,1,May 2020,
133180,7636,9,0,Aug 2025,42.0
133181,7636,9,1,May 2025,
144928,7636,9,0,Nov 2020,49.0
144929,7636,9,1,Mar 2025,
144930,7636,9,1,Nov 2024,
144931,7636,9,1,May 2021,
356780,7636,9,0,Mar 2024,3.0
356781,7636,9,1,Jan 2025,
356782,7636,9,1,Jun 2023,
376072,7636,9,0,Dec 2025,15.0
376073,7636,9,1,Dec 2022,
376074,7636,9,1,Jan 2022,
30839,7972,9,0,Dec 2022,21.0
30840,7972,9,1,Mar 2021,
136721,7972,9,0,Dec 2024,58.0
136722,7972,9,1,Aug 2023,
318980,7972,9,0,Nov 2024,58.0
318981,7972,9,1,Aug 2021,
130273,7978,9,0,Mar 2020,15.0
130274,7978,9,1,Aug 2025,
143957,7978,9,0,Dec 2025,20.0
143958,7978,9,1,Jul 2020,
143959,7978,9,1,Dec 2021,
148040,7978,9,0,Feb 2026,0.0
148041,7978,9,1,Jun 2021,
148042,7978,9,1,Apr 2020,
148043,7978,9,1,Aug 2024,
265630,7978,9,0,Aug 2025,15.0
265631,7978,9,1,Mar 2022,
270887,7978,9,0,Jan 2024,0.0
270888,7978,9,1,Jul 2024,
270889,7978,9,1,Oct 2023,
270890,7978,9,1,Apr 2023,
326548,7978,9,0,Sep 2024,2.0
326549,7978,9,1,Jan 2024,
426236,7978,9,0,May 2024,13.0
426237,7978,9,1,Jul 2021,
426238,7978,9,1,Nov 2020,
190745,7925,9,0,Dec 2024,45.0
190746,7925,9,1,Apr 2022,
190747,7925,9,1,Jan 2025,
190748,7925,9,1,Feb 2024,
226025,7925,9,0,Jul 2022,22.0
226026,7925,9,1,Dec 2023,
226027,7925,9,1,Oct 2025,
226028,7925,9,1,Nov 2023,
236804,7925,9,0,May 2025,40.0
236805,7925,9,1,Dec 2023,
257410,7925,9,0,Aug 2024,44.0
257411,7925,9,1,Jan 2022,
336148,7925,9,0,Apr 2024,44.0
336149,7925,9,1,Jan 2024,
336150,7925,9,1,Feb 2025,
370654,7925,9,0,Dec 2024,38.0
370655,7925,9,1,Feb 2024,
433759,7925,9,0,Nov 2022,40.0
433760,7925,9,1,Nov 2020,
263599,7919,9,0,Oct 2022,31.0
263600,7919,9,1,Nov 2021,
263601,7919,9,1,Jul 2023,
263602,7919,9,1,Aug 2023,
401050,7919,9,0,Jul 2025,26.0
401051,7919,9,1,Apr 2024,
401052,7919,9,1,Jun 2022,
401053,7919,9,1,Apr 2021,
149715,7989,9,0,Jul 2025,48.0
149716,7989,9,1,Jun 2024,
149717,7989,9,1,Mar 2020,
229619,7989,9,0,Apr 2024,57.0
229620,7989,9,1,Apr 2021,
229621,7989,9,1,Dec 2020,
258122,7989,9,0,Apr 2022,18.0
258123,7989,9,1,Nov 2020,
268018,7989,9,0,Sep 2025,9.0
268019,7989,9,1,Apr 2023,
302207,7989,9,0,May 2023,26.0
302208,7989,9,1,Oct 2023,
334580,7989,9,0,Sep 2024,21.0
334581,7989,9,1,Mar 2022,
427422,7989,9,0,Nov 2022,7.0
427423,7989,9,1,Feb 2021,
471670,7989,9,0,Sep 2023,57.0
471671,7989,9,1,Jul 2024,
471672,7989,9,1,Feb 2025,
67183,7731,9,0,Sep 2023,32.0
67184,7731,9,1,Jul 2020,
67185,7731,9,1,Jan 2025,
67186,7731,9,1,Aug 2024,
100417,7731,9,0,Dec 2025,31.0
100418,7731,9,1,Dec 2020,
128822,7731,9,0,Jun 2019,36.0
128823,7731,9,1,Jan 2023,
128824,7731,9,1,Jun 2021,
182023,7731,9,0,Feb 2020,24.0
182024,7731,9,1,Sep 2021,
437992,7731,9,0,Oct 2021,1.0
437993,7731,9,1,Mar 2022,
448882,7731,9,0,Mar 2025,18.0
448883,7731,9,1,Oct 2020,
448884,7731,9,1,Jun 2020,
448885,7731,9,1,Oct 2022,
54115,7762,9,0,Apr 2024,57.0
54116,7762,9,1,Feb 2023,
54117,7762,9,1,Nov 2024,
154664,7762,9,0,Mar 2025,7.0
154665,7762,9,1,Dec 2020,
156627,7762,9,0,Nov 2025,39.0
156628,7762,9,1,Feb 2024,
214247,7762,9,0,Jul 2023,10.0
214248,7762,9,1,Mar 2023,
319529,7762,9,0,Mar 2023,31.0
319530,7762,9,1,Apr 2024,
339357,7762,9,0,Apr 2023,10.0
339358,7762,9,1,Feb 2022,
339359,7762,9,1,May 2021,
21804,7892,9,0,Aug 2025,33.0
21805,7892,9,1,Oct 2022,
21806,7892,9,1,Jul 2022,
21807,7892,9,1,Dec 2023,
191932,7892,9,0,Dec 2020,52.0
191933,7892,9,1,Jul 2023,
191934,7892,9,1,Dec 2020,
318132,7892,9,0,Dec 2025,50.0
318133,7892,9,1,Jan 2024,
325761,7892,9,0,Jan 2024,29.0
325762,7892,9,1,Dec 2022,
400380,7892,9,0,Feb 2026,1.0
400381,7892,9,1,Aug 2022,
400382,7892,9,1,Jun 2021,
442894,7892,9,0,May 2022,44.0
442895,7892,9,1,Jul 2020,
442896,7892,9,1,Nov 2020,
442897,7892,9,1,Aug 2020,
180086,7712,9,0,Dec 2023,33.0
180087,7712,9,1,Jun 2025,
180088,7712,9,1,Aug 2023,
199878,7712,9,0,Jun 2023,13.0
199879,7712,9,1,Aug 2023,
204845,7712,9,0,Jan 2026,30.0
204846,7712,9,1,Jul 2025,
204847,7712,9,1,Nov 2025,
278141,7712,9,0,Dec 2025,21.0
278142,7712,9,1,Aug 2023,
305797,7712,9,0,Jan 2025,58.0
305798,7712,9,1,Sep 2020,
305799,7712,9,1,Feb 2021,
305800,7712,9,1,Jun 2020,
358825,7712,9,0,Nov 2024,23.0
358826,7712,9,1,Jan 2020,
358827,7712,9,1,Feb 2021,
369145,7712,9,0,Aug 2024,44.0
369146,7712,9,1,Aug 2022,
470195,7712,9,0,Jun 2023,13.0
470196,7712,9,1,Jan 2025,
470197,7712,9,1,May 2020,
470198,7712,9,1,May 2021,
31562,7987,9,0,Dec 2024,56.0
31563,7987,9,1,Jan 2024,
99828,7942,9,0,Sep 2024,31.0
99829,7942,9,1,Dec 2021,
99830,7942,9,1,Jan 2025,
122414,7942,9,0,Mar 2024,46.0
122415,7942,9,1,Dec 2024,
288755,7942,9,0,Dec 2023,57.0
288756,7942,9,1,Feb 2026,
288757,7942,9,1,Aug 2023,
288758,7942,9,1,May 2023,
305081,7942,9,0,Dec 2025,45.0
305082,7942,9,1,Jul 2021,
343816,7942,9,0,May 2025,11.0
343817,7942,9,1,Mar 2024,
344346,7942,9,0,Jul 2022,51.0
344347,7942,9,1,Nov 2020,
344348,7942,9,1,Oct 2022,
344349,7942,9,1,Dec 2023,
369991,7942,9,0,Oct 2025,19.0
369992,7942,9,1,May 2021,
467443,7942,9,0,Nov 2025,24.0
467444,7942,9,1,Jun 2024,
467445,7942,9,1,Oct 2020,
467446,7942,9,1,May 2025,
7559,7533,9,0,Apr 2025,48.0
7560,7533,9,1,Oct 2025,
8602,7533,9,0,Jul 2025,35.0
8603,7533,9,1,Jan 2021,
142946,7533,9,0,Dec 2020,58.0
142947,7533,9,1,Mar 2020,
142948,7533,9,1,Jun 2020,
142949,7533,9,1,Sep 2022,
229604,7533,9,0,Nov 2025,30.0
229605,7533,9,1,Sep 2025,
229606,7533,9,1,Feb 2021,
229607,7533,9,1,Mar 2021,
252378,7533,9,0,Sep 2022,3.0
252379,7533,9,1,Mar 2024,
432559,7533,9,0,Mar 2025,49.0
432560,7533,9,1,Sep 2022,
432561,7533,9,1,Aug 2022,
44655,7886,9,0,Dec 2023,35.0
44656,7886,9,1,May 2023,
78842,7886,9,0,Nov 2025,23.0
78843,7886,9,1,Aug 2024,
186557,7886,9,0,Jun 2022,35.0
186558,7886,9,1,Apr 2020,
274757,7886,9,0,Nov 2024,58.0
274758,7886,9,1,Jun 2025,
366005,7886,9,0,Aug 2020,2.0
366006,7886,9,1,Jan 2024,
366007,7886,9,1,Feb 2026,
21588,7869,9,0,Feb 2025,52.0
21589,7869,9,1,Apr 2022,
127778,7869,9,0,Dec 2025,16.0
127779,7869,9,1,Feb 2022,
127780,7869,9,1,Mar 2022,
248289,7869,9,0,May 2024,8.0
248290,7869,9,1,Aug 2020,
363313,7869,9,0,Aug 2022,56.0
363314,7869,9,1,Dec 2021,
470638,7869,9,0,Jul 2025,26.0
470639,7869,9,1,Jul 2023,
311331,8003,9,0,Jun 2024,50.0
311332,8003,9,1,Apr 2022,
311333,8003,9,1,Feb 2020,
25328,7848,9,0,Sep 2025,12.0
25329,7848,9,1,Jan 2026,
186356,7848,9,0,Dec 2023,52.0
186357,7848,9,1,Aug 2021,
201354,7848,9,0,Nov 2025,41.0
201355,7848,9,1,Jul 2022,
201356,7848,9,1,Dec 2024,
201357,7848,9,1,May 2021,
262757,7848,9,0,May 2025,29.0
262758,7848,9,1,May 2020,
378404,7848,9,0,Jul 2022,44.0
378405,7848,9,1,Nov 2021,
59683,7888,9,0,Dec 2025,40.0
59684,7888,9,1,Oct 2025,
59685,7888,9,1,Jul 2020,
355997,7888,9,0,Nov 2024,31.0
355998,7888,9,1,Jan 2024,
377568,7888,9,0,Dec 2025,51.0
377569,7888,9,1,Oct 2024,
271594,7911,9,0,Sep 2025,53.0
271595,7911,9,1,Mar 2020,
302789,7911,9,0,Dec 2025,48.0
302790,7911,9,1,Jan 2024,
339609,7911,9,0,Jul 2025,40.0
339610,7911,9,1,Apr 2022,
156087,7753,9,0,Aug 2025,54.0
156088,7753,9,1,Dec 2024,
190045,7753,9,0,May 2023,25.0
190046,7753,9,1,Jan 2023,
190047,7753,9,1,Aug 2024,
275655,7753,9,0,Dec 2025,1.0
275656,7753,9,1,Aug 2025,
275657,7753,9,1,Apr 2025,
275658,7753,9,1,Sep 2020,
295011,7753,9,0,Jun 2024,47.0
295012,7753,9,1,Dec 2023,
406205,7753,9,0,Nov 2025,26.0
406206,7753,9,1,Oct 2024,
406207,7753,9,1,Nov 2021,
59739,7847,9,0,Dec 2023,9.0
59740,7847,9,1,Oct 2021,
323589,7847,9,0,Jul 2024,16.0
323590,7847,9,1,Jan 2023,
332704,7847,9,0,Aug 2024,13.0
332705,7847,9,1,Jan 2024,
332706,7847,9,1,Apr 2021,
332707,7847,9,1,Dec 2021,
363542,7847,9,0,Jan 2026,34.0
363543,7847,9,1,Dec 2021,
476922,7847,9,0,Apr 2024,26.0
476923,7847,9,1,Feb 2022,
210394,8008,9,0,Jan 2026,30.0
210395,8008,9,1,Dec 2020,
210396,8008,9,1,Oct 2021,
210692,8008,9,0,Jan 2026,0.0
210693,8008,9,1,Jun 2022,
242834,8008,9,0,Apr 2023,9.0
242835,8008,9,1,Jun 2025,
275108,8008,9,0,Jan 2024,18.0
275109,8008,9,1,Jul 2022,
313854,8008,9,0,Mar 2024,20.0
313855,8008,9,1,Jun 2023,
318997,8008,9,0,Dec 2023,2.0
318998,8008,9,1,Oct 2021,
318999,8008,9,1,Jan 2022,
334995,8008,9,0,Jan 2025,26.0
334996,8008,9,1,Oct 2024,
361587,8008,9,0,Sep 2023,53.0
361588,8008,9,1,Jul 2023,
396989,8008,9,0,Mar 2022,48.0
396990,8008,9,1,Jun 2024,
396991,8008,9,1,Jul 2024,
18939,7727,9,0,May 2024,35.0
18940,7727,9,1,Jan 2024,
44522,7727,9,0,Aug 2023,10.0
