id,cost,category,brand,retail_price,department,distribution_center_id,ideal_profit
5421,15.8,Pants & Capris,Alfred Dunner,31.99,Women,2,16.189999999999998
5465,16.1,Pants & Capris,Alfred Dunner,29.99,Women,2,13.889999999999997
5475,15.53,Pants & Capris,Alfred Dunner,27.99,Women,2,12.459999999999999
5522,24.16,Pants & Capris,Alfred Dunner,44.0,Women,2,19.84
5573,14.18,Pants & Capris,Alfred Dunner,28.99,Women,2,14.809999999999999
5613,23.45,Pants & Capris,Alfred Dunner,44.0,Women,2,20.55
5615,15.71,Pants & Capris,Alfred Dunner,29.99,Women,2,14.279999999999998
5618,18.23,Pants & Capris,Alfred Dunner,31.99,Women,2,13.759999999999998
5624,14.14,Pants & Capris,Alfred Dunner,27.95,Women,2,13.809999999999999
5625,17.97,Pants & Capris,Alfred Dunner,30.99,Women,2,13.02
5639,15.47,Pants & Capris,Alfred Dunner,26.99,Women,2,11.519999999999998
5660,12.97,Pants & Capris,Alfred Dunner,22.99,Women,2,10.019999999999998
5667,12.46,Pants & Capris,Alfred Dunner,22.99,Women,2,10.529999999999998
6335,12.2,Shorts,Alfred Dunner,25.0,Women,2,12.8
7273,8.58,Skirts,Alfred Dunner,22.99,Women,2,14.409999999999998
7494,15.73,Blazers & Jackets,Alfred Dunner,38.56,Women,2,22.830000000000002
7604,16.96,Blazers & Jackets,Alfred Dunner,39.99,Women,2,23.03
7669,13.77,Blazers & Jackets,Alfred Dunner,40.62,Women,2,26.849999999999998
7672,20.45,Blazers & Jackets,Alfred Dunner,51.0,Women,2,30.55
7746,13.48,Blazers & Jackets,Alfred Dunner,39.99,Women,2,26.51
7748,13.68,Blazers & Jackets,Alfred Dunner,39.99,Women,2,26.310000000000002
7754,15.61,Blazers & Jackets,Alfred Dunner,36.99,Women,2,21.380000000000003
7767,15.24,Blazers & Jackets,Alfred Dunner,36.99,Women,2,21.75
7908,20.74,Blazers & Jackets,Alfred Dunner,49.5,Women,2,28.76
8525,25.92,Outerwear & Coats,Alfred Dunner,60.0,Women,2,34.08
15989,14.46,Plus,Alfred Dunner,29.99,Women,2,15.529999999999998
18000,51.68,Fashion Hoodies & Sweatshirts,Antique Rivet,95.0,Men,2,43.32
19217,70.61,Sweaters,Antique Rivet,145.0,Men,2,74.39
20888,62.21,Jeans,Antique Rivet,115.0,Men,2,52.79
20928,55.77,Jeans,Antique Rivet,115.0,Men,2,59.23
21027,65.62,Jeans,Antique Rivet,125.0,Men,2,59.379999999999995
21037,56.81,Jeans,Antique Rivet,115.0,Men,2,58.19
21071,17.19,Jeans,Antique Rivet,32.56,Men,2,15.370000000000001
21330,57.5,Jeans,Antique Rivet,115.0,Men,2,57.5
21356,62.79,Jeans,Antique Rivet,115.0,Men,2,52.21
21362,61.41,Jeans,Antique Rivet,115.0,Men,2,53.59
21415,21.18,Jeans,Antique Rivet,38.1,Men,2,16.92
21420,59.22,Jeans,Antique Rivet,115.0,Men,2,55.78
21537,66.24,Jeans,Antique Rivet,115.0,Men,2,48.760000000000005
19472,58.96,Sweaters,BLOOMINGDALES,110.0,Men,2,51.04
19474,60.5,Sweaters,BLOOMINGDALES,110.0,Men,2,49.5
19532,35.4,Sweaters,BLOOMINGDALES,75.0,Men,2,39.6
19594,52.03,Sweaters,BLOOMINGDALES,110.0,Men,2,57.97
19598,51.81,Sweaters,BLOOMINGDALES,110.0,Men,2,58.19
13032,6.13,Swim,Black Diamond,14.5,Women,2,8.370000000000001
11219,21.29,Intimates,Black Fuchsia,39.5,Women,2,18.21
11273,12.46,Intimates,Black Fuchsia,25.75,Women,2,13.29
11304,14.97,Intimates,Black Fuchsia,29.99,Women,2,15.019999999999998
19628,23.3,Sweaters,Boca Classics,50.0,Men,2,26.7
9577,14.7,Sleep & Lounge,Cinema Etoile,25.0,Women,2,10.3
11634,12.63,Intimates,Cinema Etoile,23.0,Women,2,10.37
11640,13.55,Intimates,Cinema Etoile,25.0,Women,2,11.45
11647,12.5,Intimates,Cinema Etoile,25.0,Women,2,12.5
11665,8.16,Intimates,Cinema Etoile,16.0,Women,2,7.84
11673,11.17,Intimates,Cinema Etoile,19.95,Women,2,8.78
11999,24.53,Intimates,Cinema Etoile,47.0,Women,2,22.47
12056,20.27,Intimates,Cinema Etoile,36.4,Women,2,16.13
12083,19.02,Intimates,Cinema Etoile,33.6,Women,2,14.580000000000002
12088,26.95,Intimates,Cinema Etoile,49.0,Women,2,22.05
12115,25.29,Intimates,Cinema Etoile,47.0,Women,2,21.71
12169,16.24,Intimates,Cinema Etoile,28.34,Women,2,12.100000000000001
12176,18.58,Intimates,Cinema Etoile,33.6,Women,2,15.020000000000003
12290,27.8,Intimates,Cinema Etoile,50.0,Women,2,22.2
15900,11.39,Plus,Cinema Etoile,23.0,Women,2,11.61
24468,16.98,Outerwear & Coats,Diamond Plate,38.95,Men,2,21.970000000000002
14074,2.98,Accessories,IG Clear Lens,7.99,Women,2,5.01
13112,6.13,Swim,Island Escape,14.69,Women,2,8.559999999999999
13261,6.29,Swim,Island Escape,14.69,Women,2,8.399999999999999
9004,10.0,Socks & Hosiery,Jacques Moret,25.0,Women,2,15.0
9286,10.0,Socks & Hosiery,Jacques Moret,25.0,Women,2,15.0
9489,10.87,Socks & Hosiery,Jacques Moret,25.0,Women,2,14.13
15602,6.64,Plus,Jacques Moret,12.99,Women,2,6.3500000000000005
22489,81.09,Pants,John Varvatos,169.99,Men,2,88.9
23529,18.16,Shorts,Ocean Current,40.0,Men,2,21.84
28005,16.2,Swim,Ocean Current,27.0,Men,2,10.8
28014,15.96,Swim,Ocean Current,27.0,Men,2,11.04
8343,62.3,Outerwear & Coats,Pulse/Iceburg,139.99,Women,2,77.69000000000001
15624,75.31,Plus,Pulse/Iceburg,139.99,Women,2,64.68
1212,41.0,Sweaters,Pure Handknit,95.79,Women,2,54.790000000000006
1473,48.1,Sweaters,Pure Handknit,103.0,Women,2,54.9
3444,31.57,Dresses,Purpura Erizo,74.99,Women,2,43.419999999999995
7242,19.34,Skirts,Purpura Erizo,47.99,Women,2,28.650000000000002
7272,14.4,Skirts,Purpura Erizo,39.99,Women,2,25.590000000000003
7652,22.26,Blazers & Jackets,Purpura Erizo,59.99,Women,2,37.730000000000004
14667,17.97,Maternity,Royce Leather,38.0,Women,2,20.03
28488,11.5,Accessories,Royce Leather,26.13,Men,2,14.629999999999999
2176,15.98,Fashion Hoodies & Sweatshirts,Special Blend,37.95,Women,2,21.970000000000002
18040,16.3,Fashion Hoodies & Sweatshirts,Special Blend,28.96,Men,2,12.66
13971,21.28,Accessories,Stormy Kromer,48.93,Women,2,27.65
15882,23.19,Plus,Stormy Kromer,48.93,Women,2,25.74
19021,72.32,Sweaters,Stormy Kromer,134.92,Men,2,62.599999999999994
22284,73.1,Pants,Stormy Kromer,159.95,Men,2,86.85
22380,100.17,Pants,Stormy Kromer,199.95,Men,2,99.77999999999999
10199,51.27,Sleep & Lounge,TURKISHTOWELS,79.99,Women,2,28.71999999999999
5183,20.76,Pants & Capris,Teezâˆ’Her,40.0,Women,2,19.24
7565,21.05,Blazers & Jackets,The Trendy Me,49.99,Women,2,28.94
7931,19.3,Blazers & Jackets,The Trendy Me,49.99,Women,2,30.69
10942,5.63,Intimates,Under Moments,10.98,Women,2,5.3500000000000005
11217,17.05,Intimates,Under Moments,31.98,Women,2,14.93
11328,9.74,Intimates,Under Moments,17.0,Women,2,7.26
11365,10.92,Intimates,Under Moments,21.98,Women,2,11.06
11410,8.78,Intimates,Under Moments,16.99,Women,2,8.209999999999999
11439,5.47,Intimates,Under Moments,10.98,Women,2,5.510000000000001
11443,5.54,Intimates,Under Moments,10.78,Women,2,5.239999999999999
11463,5.79,Intimates,Under Moments,10.78,Women,2,4.989999999999999
11470,4.67,Intimates,Under Moments,8.98,Women,2,4.3100000000000005
11500,4.54,Intimates,Under Moments,7.98,Women,2,3.4400000000000004
11505,5.0,Intimates,Under Moments,10.0,Women,2,5.0
11540,4.83,Intimates,Under Moments,8.98,Women,2,4.15
11542,5.59,Intimates,Under Moments,10.98,Women,2,5.390000000000001
11544,4.81,Intimates,Under Moments,8.98,Women,2,4.170000000000001
11570,5.95,Intimates,Under Moments,10.98,Women,2,5.03
11582,6.03,Intimates,Under Moments,11.98,Women,2,5.95
11588,4.31,Intimates,Under Moments,7.98,Women,2,3.670000000000001
11751,4.93,Intimates,Under Moments,8.98,Women,2,4.050000000000001
11780,5.77,Intimates,Under Moments,11.99,Women,2,6.220000000000001
11782,3.76,Intimates,Under Moments,7.0,Women,2,3.24
11783,3.61,Intimates,Under Moments,7.0,Women,2,3.39
11805,4.49,Intimates,Under Moments,8.98,Women,2,4.49
11812,5.72,Intimates,Under Moments,10.88,Women,2,5.160000000000001
11820,6.18,Intimates,Under Moments,10.88,Women,2,4.700000000000001
11834,3.51,Intimates,Under Moments,7.0,Women,2,3.49
11837,4.1,Intimates,Under Moments,7.68,Women,2,3.58
12485,11.0,Intimates,Under Moments,20.0,Women,2,9.0
6510,18.36,Shorts,WeekenderÂ®,39.99,Women,2,21.630000000000003
22864,19.2,Shorts,WeekenderÂ®,39.99,Men,2,20.790000000000003
23390,18.68,Shorts,WeekenderÂ®,40.0,Men,2,21.32
23814,34.85,Outerwear & Coats,WeekenderÂ®,72.0,Men,2,37.15
2198,24.99,Fashion Hoodies & Sweatshirts,American Eagle,49.0,Women,2,24.01
6607,25.99,Shorts,American Eagle,49.5,Women,2,23.51
5212,7.66,Pants & Capris,BENNETT MALIBU,15.0,Women,2,7.34
24394,29.32,Outerwear & Coats,Biography Wear,65.0,Men,2,35.68
9606,29.79,Sleep & Lounge,Carole Hochman,49.99,Women,2,20.200000000000003
9713,50.75,Sleep & Lounge,Carole Hochman,85.0,Women,2,34.25
9730,43.99,Sleep & Lounge,Carole Hochman,78.0,Women,2,34.01
9749,41.4,Sleep & Lounge,Carole Hochman,69.0,Women,2,27.6
9780,46.85,Sleep & Lounge,Carole Hochman,79.0,Women,2,32.15
9827,53.13,Sleep & Lounge,Carole Hochman,89.0,Women,2,35.87
9829,45.45,Sleep & Lounge,Carole Hochman,75.0,Women,2,29.549999999999997
9837,46.88,Sleep & Lounge,Carole Hochman,80.0,Women,2,33.12
9856,44.16,Sleep & Lounge,Carole Hochman,80.0,Women,2,35.84
9929,42.73,Sleep & Lounge,Carole Hochman,67.4,Women,2,24.67000000000001
9966,54.57,Sleep & Lounge,Carole Hochman,85.0,Women,2,30.43
9992,40.09,Sleep & Lounge,Carole Hochman,69.0,Women,2,28.909999999999997
9998,40.85,Sleep & Lounge,Carole Hochman,69.0,Women,2,28.15
10021,41.12,Sleep & Lounge,Carole Hochman,69.0,Women,2,27.880000000000003
10039,35.22,Sleep & Lounge,Carole Hochman,62.0,Women,2,26.78
10058,42.85,Sleep & Lounge,Carole Hochman,69.0,Women,2,26.15
10095,15.1,Sleep & Lounge,Carole Hochman,25.0,Women,2,9.9
10159,40.71,Sleep & Lounge,Carole Hochman,69.0,Women,2,28.29
10164,37.08,Sleep & Lounge,Carole Hochman,62.0,Women,2,24.92
10171,29.76,Sleep & Lounge,Carole Hochman,51.75,Women,2,21.99
10242,49.36,Sleep & Lounge,Carole Hochman,80.0,Women,2,30.64
10247,44.85,Sleep & Lounge,Carole Hochman,69.0,Women,2,24.15
10280,15.73,Sleep & Lounge,Carole Hochman,25.0,Women,2,9.27
10305,35.1,Sleep & Lounge,Carole Hochman,60.0,Women,2,24.9
10310,55.35,Sleep & Lounge,Carole Hochman,88.0,Women,2,32.65
11869,40.17,Intimates,Carole Hochman,78.0,Women,2,37.83
12013,36.53,Intimates,Carole Hochman,65.0,Women,2,28.47
12014,40.72,Intimates,Carole Hochman,78.0,Women,2,37.28
7034,7.53,Shorts,Celebrity Pink,13.71,Women,2,6.180000000000001
26758,11.85,Sleep & Lounge,Croft & Barrow,30.0,Men,2,18.15
26783,12.33,Sleep & Lounge,Croft & Barrow,30.0,Men,2,17.67
26825,10.53,Sleep & Lounge,Croft & Barrow,30.0,Men,2,19.47
26922,11.28,Sleep & Lounge,Croft & Barrow,30.0,Men,2,18.72
27359,19.66,Sleep & Lounge,Croft & Barrow,45.0,Men,2,25.34
737,17.05,Tops & Tees,David's Bridal,29.0,Women,2,11.95
11467,21.37,Intimates,David's Bridal,39.0,Women,2,17.63
11478,27.54,Intimates,David's Bridal,49.0,Women,2,21.46
11502,19.03,Intimates,David's Bridal,39.0,Women,2,19.97
11551,30.62,Intimates,David's Bridal,59.0,Women,2,28.38
11626,28.5,Intimates,David's Bridal,59.0,Women,2,30.5
11628,33.69,Intimates,David's Bridal,59.0,Women,2,25.310000000000002
11633,37.67,Intimates,David's Bridal,69.0,Women,2,31.33
12020,32.21,Intimates,David's Bridal,59.0,Women,2,26.79
12064,28.21,Intimates,David's Bridal,55.0,Women,2,26.79
12082,8.08,Intimates,David's Bridal,15.0,Women,2,6.92
12124,39.68,Intimates,David's Bridal,69.0,Women,2,29.32
1193,19.57,Sweaters,Jessica London,44.99,Women,2,25.42
5155,19.35,Pants & Capris,Jessica London,34.99,Women,2,15.64
8034,73.69,Clothing Sets,Jessica London,109.99,Women,2,36.3
8076,64.56,Suits,Jessica London,109.99,Women,2,45.42999999999999
9916,9.5,Sleep & Lounge,Jessica London,15.99,Women,2,6.49
10010,13.39,Sleep & Lounge,Jessica London,21.99,Women,2,8.599999999999998
10062,16.14,Sleep & Lounge,Jessica London,24.99,Women,2,8.849999999999998
10659,25.94,Intimates,Jessica London,46.99,Women,2,21.05
13330,39.69,Swim,Jessica London,104.99,Women,2,65.3
13344,23.04,Swim,Jessica London,59.99,Women,2,36.95
16162,13.02,Tops & Tees,Key Industries,25.0,Men,2,11.98
16357,14.75,Tops & Tees,Key Industries,25.0,Men,2,10.25
16386,14.55,Tops & Tees,Key Industries,25.0,Men,2,10.45
16435,16.91,Tops & Tees,Key Industries,27.99,Men,2,11.079999999999998
16443,13.4,Tops & Tees,Key Industries,25.0,Men,2,11.6
16582,13.22,Tops & Tees,Key Industries,25.0,Men,2,11.78
16760,14.72,Tops & Tees,Key Industries,25.0,Men,2,10.28
16762,12.97,Tops & Tees,Key Industries,25.0,Men,2,12.03
16945,13.6,Tops & Tees,Key Industries,25.0,Men,2,11.4
16978,16.27,Tops & Tees,Key Industries,26.99,Men,2,10.719999999999999
17057,13.12,Tops & Tees,Key Industries,25.0,Men,2,11.88
17070,14.9,Tops & Tees,Key Industries,25.0,Men,2,10.1
20731,18.31,Jeans,Key Industries,37.98,Men,2,19.669999999999998
20924,13.25,Jeans,Key Industries,25.0,Men,2,11.75
20988,19.4,Jeans,Key Industries,39.83,Men,2,20.43
21076,12.25,Jeans,Key Industries,25.0,Men,2,12.75
21335,14.63,Jeans,Key Industries,26.99,Men,2,12.359999999999998
21411,19.94,Jeans,Key Industries,34.99,Men,2,15.05
21414,12.54,Jeans,Key Industries,24.99,Men,2,12.45
21507,15.87,Jeans,Key Industries,32.99,Men,2,17.120000000000005
21623,14.97,Jeans,Key Industries,29.99,Men,2,15.019999999999998
22666,14.49,Pants,Key Industries,29.99,Men,2,15.499999999999998
23940,9.85,Outerwear & Coats,Key Industries,25.0,Men,2,15.15
24017,18.81,Outerwear & Coats,Key Industries,44.99,Men,2,26.180000000000003
26044,12.05,Underwear,Key Industries,25.0,Men,2,12.95
26136,12.85,Underwear,Key Industries,25.0,Men,2,12.15
143,15.98,Tops & Tees,LAT Sportswear,29.99,Women,2,14.009999999999998
297,9.48,Tops & Tees,LAT Sportswear,17.99,Women,2,8.509999999999998
1994,18.24,Fashion Hoodies & Sweatshirts,LAT Sportswear,37.0,Women,2,18.76
2113,20.14,Fashion Hoodies & Sweatshirts,LAT Sportswear,46.29,Women,2,26.15
2262,16.96,Fashion Hoodies & Sweatshirts,LAT Sportswear,38.28,Women,2,21.32
2269,17.24,Fashion Hoodies & Sweatshirts,LAT Sportswear,35.99,Women,2,18.750000000000004
2759,11.57,Active,LAT Sportswear,24.88,Women,2,13.309999999999999
3821,15.49,Dresses,LAT Sportswear,31.42,Women,2,15.930000000000001
12789,9.61,Swim,LAT Sportswear,20.99,Women,2,11.379999999999999
13310,7.83,Swim,LAT Sportswear,17.28,Women,2,9.450000000000001
15960,11.59,Plus,LAT Sportswear,24.88,Women,2,13.29
14373,73.12,Maternity,Momo Maternity,160.0,Women,2,86.88
14393,35.26,Maternity,Momo Maternity,78.0,Women,2,42.74
14396,33.12,Maternity,Momo Maternity,68.0,Women,2,34.88
14448,22.9,Maternity,Momo Maternity,54.0,Women,2,31.1
14458,56.63,Maternity,Momo Maternity,129.0,Women,2,72.37
14504,26.35,Maternity,Momo Maternity,54.0,Women,2,27.65
14515,34.4,Maternity,Momo Maternity,78.0,Women,2,43.6
14613,46.75,Maternity,Momo Maternity,98.0,Women,2,51.25
14706,40.66,Maternity,Momo Maternity,88.0,Women,2,47.34
14795,87.22,Maternity,Momo Maternity,184.0,Women,2,96.78
14872,35.57,Maternity,Momo Maternity,78.0,Women,2,42.43
14884,34.79,Maternity,Momo Maternity,78.0,Women,2,43.21
14925,21.07,Maternity,Momo Maternity,48.0,Women,2,26.93
15029,35.62,Maternity,Momo Maternity,84.0,Women,2,48.38
15187,18.77,Maternity,Momo Maternity,46.0,Women,2,27.23
12707,74.88,Swim,Nanette Lepore,160.0,Women,2,85.12
13415,35.78,Swim,Nanette Lepore,84.0,Women,2,48.22
13900,27.42,Accessories,Native Eyewear,73.71,Women,2,46.28999999999999
14059,29.68,Accessories,Native Eyewear,80.65,Women,2,50.970000000000006
14233,35.7,Accessories,Native Eyewear,90.6,Women,2,54.89999999999999
15766,37.22,Plus,Native Eyewear,73.71,Women,2,36.489999999999995
28973,31.45,Accessories,Native Eyewear,80.65,Men,2,49.2
1859,8.46,Fashion Hoodies & Sweatshirts,Nittany Outlet,19.99,Women,2,11.529999999999998
1901,10.27,Fashion Hoodies & Sweatshirts,Nittany Outlet,19.99,Women,2,9.719999999999999
17332,11.37,Fashion Hoodies & Sweatshirts,Nittany Outlet,19.99,Men,2,8.62
17433,11.15,Fashion Hoodies & Sweatshirts,Nittany Outlet,19.99,Men,2,8.839999999999998
608,21.2,Tops & Tees,Pacific Legend,34.99,Women,2,13.790000000000003
16146,22.99,Tops & Tees,Pacific Legend,44.99,Men,2,22.000000000000004
16237,23.66,Tops & Tees,Pacific Legend,44.99,Men,2,21.330000000000002
16298,23.39,Tops & Tees,Pacific Legend,39.99,Men,2,16.6
16338,18.93,Tops & Tees,Pacific Legend,34.99,Men,2,16.060000000000002
16595,19.94,Tops & Tees,Pacific Legend,34.99,Men,2,15.05
16657,19.52,Tops & Tees,Pacific Legend,34.99,Men,2,15.470000000000002
16685,19.94,Tops & Tees,Pacific Legend,34.99,Men,2,15.05
16759,20.57,Tops & Tees,Pacific Legend,34.99,Men,2,14.420000000000002
16771,18.19,Tops & Tees,Pacific Legend,34.99,Men,2,16.8
16926,26.9,Tops & Tees,Pacific Legend,46.95,Men,2,20.050000000000004
17059,21.1,Tops & Tees,Pacific Legend,34.99,Men,2,13.89
6744,4.98,Shorts,ShoSho Fashion,9.99,Women,2,5.01
7217,4.13,Skirts,ShoSho Fashion,9.99,Women,2,5.86
8955,11.6,Socks & Hosiery,Sugar Free Sox,29.0,Women,2,17.4
9173,12.35,Socks & Hosiery,Sugar Free Sox,29.0,Women,2,16.65
15748,15.25,Plus,Sugar Free Sox,29.0,Women,2,13.75
24935,18.1,Socks,Sugar Free Sox,29.0,Men,2,10.899999999999999
25119,17.86,Socks,Sugar Free Sox,29.0,Men,2,11.14
25250,16.07,Socks,Sugar Free Sox,29.0,Men,2,12.93
25332,18.13,Socks,Sugar Free Sox,29.0,Men,2,10.870000000000001
16552,11.71,Tops & Tees,Sunrise Outlet,19.95,Men,2,8.239999999999998
449,6.13,Tops & Tees,Active Products,10.99,Women,2,4.86
1586,20.32,Fashion Hoodies & Sweatshirts,Active Products,41.99,Women,2,21.67
1715,13.87,Fashion Hoodies & Sweatshirts,Active Products,26.99,Women,2,13.12
1835,18.64,Fashion Hoodies & Sweatshirts,Active Products,36.99,Women,2,18.35
2015,15.94,Fashion Hoodies & Sweatshirts,Active Products,36.99,Women,2,21.050000000000004
2216,19.86,Fashion Hoodies & Sweatshirts,Active Products,41.99,Women,2,22.130000000000003
2244,17.9,Fashion Hoodies & Sweatshirts,Active Products,36.99,Women,2,19.090000000000003
2283,12.93,Fashion Hoodies & Sweatshirts,Active Products,26.99,Women,2,14.059999999999999
2860,7.65,Active,Active Products,18.99,Women,2,11.339999999999998
22238,28.79,Pants,CORDOVAN & GREY,65.0,Men,2,36.21
22610,30.03,Pants,CORDOVAN & GREY,65.0,Men,2,34.97
27000,19.15,Sleep & Lounge,Christmas Story,50.0,Men,2,30.85
1180,28.78,Sweaters,Edwards Garment,59.95,Women,2,31.17
1237,16.62,Sweaters,Edwards Garment,35.98,Women,2,19.359999999999996
17055,22.3,Tops & Tees,Edwards Garment,36.98,Men,2,14.679999999999996
18881,25.99,Sweaters,Edwards Garment,48.95,Men,2,22.960000000000004
19418,31.35,Sweaters,Edwards Garment,59.95,Men,2,28.6
19585,28.36,Sweaters,Edwards Garment,59.95,Men,2,31.590000000000003
19701,22.61,Sweaters,Edwards Garment,48.95,Men,2,26.340000000000003
19861,17.22,Suits & Sport Coats,Edwards Garment,39.95,Men,2,22.730000000000004
13809,31.9,Accessories,Fratelli Orsini,75.95,Women,2,44.050000000000004
28816,35.38,Accessories,Fratelli Orsini,99.95,Men,2,64.57
8463,69.58,Outerwear & Coats,Knoles & Carter,139.99,Women,2,70.41000000000001
8762,63.0,Outerwear & Coats,Knoles & Carter,149.99,Women,2,86.99000000000001
3072,17.07,Active,Oiselle Running,44.0,Women,2,26.93
6653,28.28,Shorts,Oiselle Running,56.0,Women,2,27.72
13999,3.86,Accessories,SWG EYEWEARÂ®,10.49,Women,2,6.630000000000001
15927,4.76,Plus,SWG EYEWEARÂ®,10.49,Women,2,5.73
28905,4.47,Accessories,SWG EYEWEARÂ®,10.49,Men,2,6.0200000000000005
7389,41.38,Skirts,Sean Collection,99.0,Women,2,57.62
1415,12.46,Sweaters,Spring & Mercer,29.95,Women,2,17.49
12975,13.57,Swim,The Beach Depot,29.95,Women,2,16.38
13541,13.12,Swim,The Beach Depot,29.95,Women,2,16.83
27861,14.72,Swim,The Beach Depot,24.95,Men,2,10.229999999999999
28000,17.31,Swim,The Beach Depot,29.95,Men,2,12.64
28212,18.6,Swim,The Beach Depot,29.95,Men,2,11.349999999999998
28589,1.3,Accessories,Tok Tok Designs,2.95,Men,2,1.6500000000000001
28862,1.24,Accessories,Tok Tok Designs,2.95,Men,2,1.7100000000000002
28921,1.32,Accessories,Tok Tok Designs,2.95,Men,2,1.6300000000000001
29008,1.19,Accessories,Tok Tok Designs,2.95,Men,2,1.7600000000000002
29064,1.3,Accessories,Tok Tok Designs,2.95,Men,2,1.6500000000000001
9531,18.28,Sleep & Lounge,Bathrobes Online,31.9,Women,2,13.619999999999997
9533,55.31,Sleep & Lounge,Bathrobes Online,88.5,Women,2,33.19
9693,49.65,Sleep & Lounge,Bathrobes Online,88.5,Women,2,38.85
26482,39.49,Sleep & Lounge,Bathrobes Online,89.95,Men,2,50.46
26486,59.05,Sleep & Lounge,Bathrobes Online,134.5,Men,2,75.45
26529,27.98,Sleep & Lounge,Bathrobes Online,69.95,Men,2,41.97
26589,32.15,Sleep & Lounge,Bathrobes Online,74.95,Men,2,42.800000000000004
16236,21.13,Tops & Tees,Crooks & Castles,36.0,Men,2,14.870000000000001
16506,20.74,Tops & Tees,Crooks & Castles,36.0,Men,2,15.260000000000002
17251,51.43,Fashion Hoodies & Sweatshirts,Crooks & Castles,92.0,Men,2,40.57
17593,54.78,Fashion Hoodies & Sweatshirts,Crooks & Castles,98.0,Men,2,43.22
17770,73.83,Fashion Hoodies & Sweatshirts,Crooks & Castles,138.0,Men,2,64.17
18234,35.76,Active,Crooks & Castles,80.0,Men,2,44.24
2000,17.85,Fashion Hoodies & Sweatshirts,Dolphin Shirt Co,36.95,Women,2,19.1
4756,19.64,Jeans,Kovac Industries,40.0,Women,2,20.36
22572,57.6,Pants,Leonardo Valenti,120.0,Men,2,62.4
15074,25.25,Maternity,Mothers en Vogue,51.75,Women,2,26.5
15101,23.66,Maternity,Mothers en Vogue,59.0,Women,2,35.34
16618,35.05,Tops & Tees,Original Penguin,59.0,Men,2,23.950000000000003
16625,14.97,Tops & Tees,Original Penguin,25.0,Men,2,10.03
16682,41.33,Tops & Tees,Original Penguin,69.0,Men,2,27.67
16697,38.29,Tops & Tees,Original Penguin,69.0,Men,2,30.71
16857,41.26,Tops & Tees,Original Penguin,69.0,Men,2,27.740000000000002
17056,22.43,Tops & Tees,Original Penguin,42.0,Men,2,19.57
17150,53.12,Fashion Hoodies & Sweatshirts,Original Penguin,98.0,Men,2,44.88
17192,50.18,Fashion Hoodies & Sweatshirts,Original Penguin,98.0,Men,2,47.82
17283,29.01,Fashion Hoodies & Sweatshirts,Original Penguin,55.26,Men,2,26.249999999999996
17287,58.31,Fashion Hoodies & Sweatshirts,Original Penguin,98.0,Men,2,39.69
17444,48.51,Fashion Hoodies & Sweatshirts,Original Penguin,89.0,Men,2,40.49
17581,42.69,Fashion Hoodies & Sweatshirts,Original Penguin,76.1,Men,2,33.41
17766,46.9,Fashion Hoodies & Sweatshirts,Original Penguin,89.0,Men,2,42.1
17778,45.12,Fashion Hoodies & Sweatshirts,Original Penguin,89.0,Men,2,43.88
17940,40.69,Fashion Hoodies & Sweatshirts,Original Penguin,79.0,Men,2,38.31
18834,32.85,Sweaters,Original Penguin,72.19,Men,2,39.339999999999996
18925,41.99,Sweaters,Original Penguin,85.0,Men,2,43.01
18953,42.01,Sweaters,Original Penguin,89.0,Men,2,46.99
18983,37.13,Sweaters,Original Penguin,79.0,Men,2,41.87
18994,43.13,Sweaters,Original Penguin,79.0,Men,2,35.87
19006,31.37,Sweaters,Original Penguin,59.63,Men,2,28.26
19092,38.19,Sweaters,Original Penguin,82.12,Men,2,43.93000000000001
19164,20.76,Sweaters,Original Penguin,40.0,Men,2,19.24
19225,47.09,Sweaters,Original Penguin,103.95,Men,2,56.86
19536,58.38,Sweaters,Original Penguin,125.0,Men,2,66.62
20057,69.84,Suits & Sport Coats,Original Penguin,167.49,Men,2,97.65
